parentZ,parentN,A,parent state,daughterZ,daughterN,daughter2Jpi,Energy(MeV),Ex.(MeV),logf0t(Qexp), logf0t(Qtho)
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-358.079,7.327,7.70,7.72
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-358.053,7.353,8.20,8.07
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-358.046,7.360,13.97,13.83
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-357.999,7.407,9.66,9.53
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-357.883,7.523,9.16,9.04
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-357.553,7.853,10.05,10.01
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-357.413,7.993,8.96,8.85
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-357.407,7.999,10.73,10.58
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-357.155,8.251,8.57,8.44
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-356.976,8.430,8.74,8.66
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-356.931,8.475,11.41,11.25
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-356.826,8.580,11.04,10.86
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-356.712,8.694,10.78,10.62
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-356.665,8.741,8.84,8.76
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-356.632,8.774,8.08,8.10
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-356.502,8.904,10.15,9.95
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-356.466,8.940,8.13,8.15
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-356.452,8.954,10.63,10.51
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-356.286,9.120,9.51,9.45
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-356.234,9.172,11.54,11.47
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-356.019,9.387,10.58,10.38
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-356.012,9.394,9.86,9.79
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-355.975,9.431,9.03,9.06
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-355.935,9.471,11.27,11.08
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-355.919,9.487,8.52,8.54
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-355.876,9.530,9.85,9.63
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-355.872,9.534,10.43,10.32
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-355.842,9.564,9.77,9.58
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-355.831,9.575,7.75,7.77
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-355.800,9.606,11.74,11.55
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-355.740,9.666,9.50,9.41
19,31,50,K50(j6nEx.=0.24 MeV),20,30,4+,-355.730,9.676,10.90,10.75
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-355.718,9.688,8.76,8.77
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-355.612,9.794,11.48,11.28
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-355.580,9.826,9.41,9.21
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-355.490,9.916,11.41,11.31
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-355.452,9.954,11.58,11.37
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-355.305,10.101,10.38,10.34
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-355.283,10.123,10.74,10.52
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-355.165,10.241,10.16,10.04
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-355.126,10.280,11.09,10.87
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-355.080,10.326,8.68,8.70
19,31,50,K50(j6nEx.=0.24 MeV),20,30,8+,-355.058,10.348,10.68,10.46
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-355.055,10.351,13.06,12.83
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-355.031,10.375,10.34,10.11
19,31,50,K50(j6nEx.=0.24 MeV),20,30,6+,-354.889,10.517,9.81,9.81
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-354.666,10.740,12.22,11.97
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-354.490,10.916,10.77,10.52
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-354.397,11.009,12.86,12.60
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-354.315,11.091,13.51,13.24
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-354.225,11.181,11.25,10.97
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-354.109,11.297,11.87,11.58
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-353.994,11.412,13.51,13.21
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-353.782,11.624,11.78,11.46
19,31,50,K50(j6nEx.=0.24 MeV),20,30,10+,-353.754,11.652,11.68,11.36
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-353.616,11.790,12.84,12.50
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-353.586,11.820,12.64,12.29
19,31,50,K50(j6nEx.=0.24 MeV),20,30,2+,-353.313,12.093,11.97,11.59
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-365.406,0.000,7.01,6.93
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-364.296,1.110,5.88,5.90
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-362.308,3.098,7.90,7.86
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-361.745,3.661,8.02,7.92
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-361.120,4.286,7.02,6.96
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-360.830,4.576,6.61,6.50
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-360.420,4.986,6.97,6.86
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-360.268,5.138,8.53,8.42
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-360.174,5.232,11.42,11.30
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-359.751,5.655,8.83,8.74
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-359.699,5.707,7.93,7.93
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-359.688,5.718,8.90,8.78
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-359.210,6.196,8.47,8.34
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-358.829,6.577,8.63,8.54
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-358.822,6.584,8.00,7.87
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-358.787,6.619,9.49,9.35
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-358.617,6.789,8.98,8.85
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-358.578,6.828,7.39,7.42
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-358.395,7.011,7.80,7.83
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-358.079,7.327,8.79,8.69
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-358.046,7.360,9.00,8.89
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-357.999,7.407,8.25,8.12
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-357.883,7.523,7.28,7.25
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-357.553,7.853,9.65,9.58
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-357.413,7.993,9.17,9.01
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-357.155,8.251,9.07,8.91
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-356.993,8.413,14.21,14.04
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-356.976,8.430,8.81,8.64
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-356.826,8.580,8.74,8.77
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-356.665,8.741,9.99,9.82
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-356.632,8.774,8.63,8.56
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-356.502,8.904,9.32,9.32
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-356.466,8.940,10.24,10.14
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-356.452,8.954,9.21,9.21
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-356.286,9.120,9.78,9.59
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-356.234,9.172,9.49,9.45
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-356.019,9.387,8.26,8.28
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-356.012,9.394,11.54,11.33
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-355.975,9.431,10.18,9.97
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-355.935,9.471,9.79,9.58
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-355.919,9.487,9.55,9.46
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-355.893,9.513,10.21,10.00
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-355.876,9.530,8.86,8.88
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-355.872,9.534,10.42,10.21
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-355.831,9.575,10.04,9.84
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-355.800,9.606,9.81,9.63
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-355.740,9.666,11.45,11.24
19,31,50,K50(j4nEx.=0.37 MeV),20,30,4+,-355.730,9.676,7.94,7.96
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-355.718,9.688,10.04,9.97
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-355.612,9.794,9.63,9.58
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-355.490,9.916,10.51,10.28
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-355.452,9.954,11.03,10.91
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-355.406,10.000,10.63,10.40
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-355.305,10.101,10.60,10.36
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-355.165,10.241,9.50,9.25
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-355.126,10.280,10.03,9.86
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-355.080,10.326,10.52,10.37
19,31,50,K50(j4nEx.=0.37 MeV),20,30,8+,-355.058,10.348,9.91,9.67
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-355.041,10.365,11.11,10.86
19,31,50,K50(j4nEx.=0.37 MeV),20,30,6+,-354.889,10.517,10.24,9.99
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-354.397,11.009,10.45,10.30
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-354.315,11.091,10.17,10.08
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-354.134,11.272,12.19,11.88
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-353.994,11.412,10.31,10.31
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-353.831,11.575,11.76,11.42
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-353.782,11.624,9.84,9.85
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-353.616,11.790,10.36,10.04
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-353.586,11.820,11.33,11.00
19,31,50,K50(j4nEx.=0.37 MeV),20,30,2+,-353.313,12.093,11.38,11.36
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-353.215,12.191,11.65,11.22
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-352.714,12.692,12.17,11.62
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-352.419,12.987,11.98,11.32
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-352.072,13.334,13.07,12.19
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-351.833,13.573,14.04,12.87
19,31,50,K50(j4nEx.=0.37 MeV),20,30,0+,-351.534,13.872,-,12.24
19,32,51,K51(j3p),20,31,3-,-369.929,0.000,5.91,5.92
19,32,51,K51(j3p),20,31,1-,-368.362,1.567,8.17,8.13
19,32,51,K51(j3p),20,31,5-,-367.629,2.300,8.09,8.05
19,32,51,K51(j3p),20,31,3-,-367.026,2.903,8.18,8.15
19,32,51,K51(j3p),20,31,7-,-366.396,3.533,6.17,6.11
19,32,51,K51(j3p),20,31,5-,-366.084,3.845,7.67,7.64
19,32,51,K51(j3p),20,31,3-,-365.261,4.668,7.99,8.00
19,32,51,K51(j3p),20,31,7-,-365.061,4.868,8.41,8.35
19,32,51,K51(j3p),20,31,1-,-365.019,4.910,10.20,10.17
19,32,51,K51(j3p),20,31,5-,-364.730,5.199,9.32,9.26
19,32,51,K51(j3p),20,31,3-,-364.643,5.286,7.89,7.90
19,32,51,K51(j3p),20,31,3-,-364.255,5.674,7.08,7.09
19,32,51,K51(j3p),20,31,5-,-364.205,5.724,8.00,7.95
19,32,51,K51(j3p),20,31,7-,-363.869,6.060,8.25,8.18
19,32,51,K51(j3p),20,31,7-,-363.731,6.198,8.88,8.81
19,32,51,K51(j3p),20,31,7-,-363.531,6.398,8.92,8.85
19,32,51,K51(j3p),20,31,5-,-363.318,6.611,8.26,8.19
19,32,51,K51(j3p),20,31,5-,-363.163,6.766,9.03,8.98
19,32,51,K51(j3p),20,31,1-,-362.990,6.939,10.10,10.02
19,32,51,K51(j3p),20,31,3-,-362.983,6.946,8.87,8.87
19,32,51,K51(j3p),20,31,7-,-362.341,7.588,10.68,10.59
19,32,51,K51(j3p),20,31,5-,-362.289,7.640,8.56,8.52
19,32,51,K51(j3p),20,31,7-,-362.274,7.655,10.47,10.38
19,32,51,K51(j3p),20,31,7-,-362.205,7.724,10.02,9.93
19,32,51,K51(j3p),20,31,5-,-362.072,7.857,9.53,9.45
19,32,51,K51(j3p),20,31,5-,-362.043,7.886,9.36,9.34
19,32,51,K51(j3p),20,31,3-,-362.036,7.893,8.86,8.85
19,32,51,K51(j3p),20,31,1-,-361.976,7.953,10.08,9.98
19,32,51,K51(j3p),20,31,7-,-361.950,7.979,12.12,12.03
19,32,51,K51(j3p),20,31,3-,-361.784,8.145,9.57,9.58
19,32,51,K51(j3p),20,31,3-,-361.709,8.220,7.80,7.82
19,32,51,K51(j3p),20,31,3-,-361.543,8.386,7.73,7.74
19,32,51,K51(j3p),20,31,7-,-361.371,8.558,9.90,9.80
19,32,51,K51(j3p),20,31,5-,-361.292,8.637,9.38,9.33
19,32,51,K51(j3p),20,31,5-,-361.238,8.691,11.25,11.19
19,32,51,K51(j3p),20,31,7-,-361.178,8.751,10.21,10.11
19,32,51,K51(j3p),20,31,1-,-361.177,8.752,9.78,9.68
19,32,51,K51(j3p),20,31,7-,-361.143,8.786,11.16,11.05
19,32,51,K51(j3p),20,31,5-,-361.142,8.787,10.15,10.11
19,32,51,K51(j3p),20,31,3-,-361.127,8.802,9.56,9.46
19,32,51,K51(j3p),20,31,3-,-360.884,9.045,9.15,9.15
19,32,51,K51(j3p),20,31,5-,-360.864,9.065,9.76,9.72
19,32,51,K51(j3p),20,31,5-,-360.711,9.218,10.20,10.10
19,32,51,K51(j3p),20,31,3-,-360.691,9.238,9.97,9.97
19,32,51,K51(j3p),20,31,7-,-360.567,9.362,9.25,9.13
19,32,51,K51(j3p),20,31,1-,-360.450,9.479,10.68,10.65
19,32,51,K51(j3p),20,31,7-,-360.371,9.558,10.05,9.93
19,32,51,K51(j3p),20,31,5-,-360.295,9.634,11.10,11.04
19,32,51,K51(j3p),20,31,7-,-360.216,9.713,11.84,11.71
19,32,51,K51(j3p),20,31,3-,-360.044,9.885,8.20,8.21
19,32,51,K51(j3p),20,31,3-,-359.851,10.078,10.83,10.82
19,32,51,K51(j3p),20,31,1-,-359.741,10.188,10.39,10.21
19,32,51,K51(j3p),20,31,1-,-359.710,10.219,11.26,11.12
19,32,51,K51(j3p),20,31,1-,-359.467,10.462,9.93,9.74
19,32,51,K51(j3p),20,31,1-,-359.252,10.677,9.99,9.81
19,32,51,K51(j3p),20,31,1-,-359.070,10.859,9.93,9.73
19,32,51,K51(j3p),20,31,1-,-359.052,10.877,10.74,10.56
19,32,51,K51(j3p),20,31,1-,-358.079,11.850,11.55,11.33
19,32,51,K51(j3p),20,31,1-,-357.574,12.355,11.17,10.97
19,32,51,K51(j3p),20,31,1-,-357.454,12.475,11.90,11.60
19,33,52,K52(j4n),20,32,0+,-375.649,0.000,8.14,8.11
19,33,52,K52(j4n),20,32,4+,-373.227,2.422,5.74,5.75
19,33,52,K52(j4n),20,32,2+,-372.559,3.090,7.58,7.54
19,33,52,K52(j4n),20,32,0+,-371.642,4.007,10.28,10.24
19,33,52,K52(j4n),20,32,4+,-370.904,4.745,8.35,8.32
19,33,52,K52(j4n),20,32,6+,-370.682,4.967,8.24,8.21
19,33,52,K52(j4n),20,32,8+,-370.570,5.079,10.92,10.88
19,33,52,K52(j4n),20,32,4+,-370.337,5.312,8.28,8.25
19,33,52,K52(j4n),20,32,2+,-369.927,5.722,8.80,8.77
19,33,52,K52(j4n),20,32,8+,-369.674,5.975,6.11,6.06
19,33,52,K52(j4n),20,32,4+,-369.393,6.256,8.46,8.45
19,33,52,K52(j4n),20,32,6+,-369.174,6.475,7.11,7.06
19,33,52,K52(j4n),20,32,8+,-368.757,6.892,8.16,8.11
19,33,52,K52(j4n),20,32,6+,-368.681,6.968,7.68,7.65
19,33,52,K52(j4n),20,32,6+,-368.406,7.243,8.38,8.34
19,33,52,K52(j4n),20,32,0+,-368.356,7.293,11.45,11.40
19,33,52,K52(j4n),20,32,4+,-368.294,7.355,8.08,8.10
19,33,52,K52(j4n),20,32,2+,-368.180,7.469,9.85,9.79
19,33,52,K52(j4n),20,32,4+,-367.777,7.872,7.46,7.48
19,33,52,K52(j4n),20,32,0+,-367.695,7.954,11.67,11.62
19,33,52,K52(j4n),20,32,8+,-367.672,7.977,10.11,10.05
19,33,52,K52(j4n),20,32,8+,-367.655,7.994,8.19,8.13
19,33,52,K52(j4n),20,32,4+,-367.509,8.140,9.52,9.48
19,33,52,K52(j4n),20,32,2+,-367.379,8.270,10.10,10.05
19,33,52,K52(j4n),20,32,8+,-367.332,8.317,7.92,7.86
19,33,52,K52(j4n),20,32,6+,-367.236,8.413,9.85,9.81
19,33,52,K52(j4n),20,32,6+,-367.155,8.494,8.85,8.79
19,33,52,K52(j4n),20,32,4+,-367.125,8.524,8.66,8.67
19,33,52,K52(j4n),20,32,6+,-366.841,8.808,8.68,8.61
19,33,52,K52(j4n),20,32,8+,-366.749,8.900,10.85,10.78
19,33,52,K52(j4n),20,32,4+,-366.609,9.040,7.81,7.82
19,33,52,K52(j4n),20,32,4+,-366.486,9.163,9.03,9.01
19,33,52,K52(j4n),20,32,8+,-366.329,9.320,10.39,10.32
19,33,52,K52(j4n),20,32,8+,-366.139,9.510,10.69,10.62
19,33,52,K52(j4n),20,32,6+,-366.044,9.605,10.83,10.77
19,33,52,K52(j4n),20,32,4+,-366.006,9.643,9.05,9.05
19,33,52,K52(j4n),20,32,0+,-365.822,9.827,10.55,10.47
19,33,52,K52(j4n),20,32,6+,-365.753,9.896,9.38,9.35
19,33,52,K52(j4n),20,32,2+,-365.713,9.936,10.82,10.76
19,33,52,K52(j4n),20,32,4+,-365.634,10.015,9.30,9.26
19,33,52,K52(j4n),20,32,6+,-365.585,10.064,9.94,9.90
19,33,52,K52(j4n),20,32,0+,-365.573,10.076,15.40,15.33
19,33,52,K52(j4n),20,32,4+,-365.547,10.102,9.81,9.78
19,33,52,K52(j4n),20,32,8+,-365.542,10.107,10.80,10.73
19,33,52,K52(j4n),20,32,6+,-365.447,10.202,9.48,9.44
19,33,52,K52(j4n),20,32,8+,-365.435,10.214,10.11,10.03
19,33,52,K52(j4n),20,32,8+,-365.247,10.402,9.93,9.85
19,33,52,K52(j4n),20,32,2+,-365.244,10.405,9.53,9.44
19,33,52,K52(j4n),20,32,2+,-365.191,10.458,10.09,10.00
19,33,52,K52(j4n),20,32,4+,-365.101,10.548,9.19,9.20
19,33,52,K52(j4n),20,32,6+,-365.093,10.556,8.73,8.69
19,33,52,K52(j4n),20,32,4+,-364.958,10.691,9.56,9.49
19,33,52,K52(j4n),20,32,8+,-364.869,10.780,10.25,10.17
19,33,52,K52(j4n),20,32,6+,-364.753,10.896,9.25,9.18
19,33,52,K52(j4n),20,32,2+,-364.664,10.985,9.59,9.55
19,33,52,K52(j4n),20,32,8+,-364.581,11.068,9.85,9.77
19,33,52,K52(j4n),20,32,0+,-364.553,11.096,10.80,10.71
19,33,52,K52(j4n),20,32,2+,-364.550,11.099,10.08,10.04
19,33,52,K52(j4n),20,32,6+,-364.510,11.139,9.99,9.96
19,33,52,K52(j4n),20,32,8+,-364.442,11.207,8.83,8.75
19,33,52,K52(j4n),20,32,6+,-364.435,11.214,10.05,10.00
19,33,52,K52(j4n),20,32,2+,-364.308,11.341,10.17,10.13
19,33,52,K52(j4n),20,32,0+,-364.000,11.649,11.27,11.18
19,33,52,K52(j4n),20,32,2+,-363.849,11.800,11.23,11.19
19,33,52,K52(j4n),20,32,2+,-363.733,11.916,10.16,10.04
19,33,52,K52(j4n),20,32,0+,-363.647,12.002,11.99,11.89
19,33,52,K52(j4n),20,32,2+,-363.299,12.350,11.31,11.26
19,33,52,K52(j4n),20,32,0+,-362.804,12.845,11.52,11.41
19,33,52,K52(j4n),20,32,2+,-362.730,12.919,10.85,10.70
19,33,52,K52(j4n),20,32,0+,-362.695,12.954,11.10,10.99
19,33,52,K52(j4n),20,32,0+,-362.624,13.025,13.35,13.23
19,33,52,K52(j4n),20,32,2+,-362.601,13.048,9.60,9.45
19,33,52,K52(j4n),20,32,0+,-362.115,13.534,12.71,12.57
19,33,52,K52(j4n),20,32,0+,-361.833,13.816,13.26,13.12
19,33,52,K52(j4n),20,32,0+,-361.762,13.887,12.82,12.68
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-375.649,0.000,5.90,5.86
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-373.227,2.422,7.01,6.96
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-372.559,3.090,5.78,5.80
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-371.642,4.007,7.99,7.95
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-370.904,4.745,7.96,7.91
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-370.682,4.967,9.97,9.91
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-370.337,5.312,8.02,7.95
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-369.927,5.722,8.36,8.33
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-369.393,6.256,7.75,7.70
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-369.174,6.475,6.15,6.08
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-368.681,6.968,9.06,8.99
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-368.406,7.243,7.95,7.88
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-368.356,7.293,9.61,9.57
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-368.294,7.355,9.07,9.02
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-368.180,7.469,7.79,7.81
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-367.777,7.872,7.82,7.75
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-367.695,7.954,10.11,10.05
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-367.509,8.140,9.15,9.08
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-367.379,8.270,8.04,8.06
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-367.236,8.413,9.61,9.52
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-367.155,8.494,7.43,7.35
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-367.125,8.524,9.55,9.51
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-366.841,8.808,10.43,10.34
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-366.609,9.040,9.25,9.15
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-366.486,9.163,9.52,9.46
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-366.044,9.605,11.58,11.48
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-366.006,9.643,9.16,9.11
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-365.822,9.827,9.42,9.32
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-365.753,9.896,10.41,10.31
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-365.713,9.936,9.91,9.90
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-365.634,10.015,8.28,8.23
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-365.585,10.064,10.71,10.61
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-365.573,10.076,11.33,11.23
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-365.547,10.102,10.62,10.50
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-365.447,10.202,10.51,10.41
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-365.244,10.405,8.45,8.47
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-365.191,10.458,8.77,8.77
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-365.101,10.548,10.35,10.25
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-365.093,10.556,10.44,10.34
19,33,52,K52(j2nEx.=0.25 MeV),20,32,4+,-364.958,10.691,9.17,9.04
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-364.753,10.896,10.45,10.34
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-364.664,10.985,7.09,7.11
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-364.553,11.096,9.97,9.88
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-364.550,11.099,7.75,7.77
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-364.510,11.139,9.89,9.78
19,33,52,K52(j2nEx.=0.25 MeV),20,32,6+,-364.435,11.214,10.40,10.29
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-364.308,11.341,8.46,8.48
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-364.000,11.649,10.40,10.36
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-363.849,11.800,10.15,10.17
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-363.733,11.916,8.97,8.99
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-363.647,12.002,10.28,10.12
19,33,52,K52(j2nEx.=0.25 MeV),20,32,2+,-363.299,12.350,8.62,8.63
19,33,52,K52(j2nEx.=0.25 MeV),20,32,0+,-362.804,12.845,9.64,9.45
