parentZ,parentN,A,parent state,daughterZ,daughterN,daughter2Jpi,Energy(MeV),Ex.(MeV),logf0t(Qexp), logf0t(Qtho)
19,37,56,K56(j4n),20,36,0+,-384.091,0.000,9.11,9.09
19,37,56,K56(j4n),20,36,4+,-383.070,1.021,6.47,6.47
19,37,56,K56(j4n),20,36,8+,-382.750,1.341,11.45,11.42
19,37,56,K56(j4n),20,36,4+,-381.573,2.518,7.37,7.38
19,37,56,K56(j4n),20,36,8+,-381.030,3.061,8.82,8.79
19,37,56,K56(j4n),20,36,2+,-380.956,3.135,7.02,6.99
19,37,56,K56(j4n),20,36,6+,-380.682,3.409,5.65,5.63
19,37,56,K56(j4n),20,36,4+,-380.524,3.567,5.79,5.77
19,37,56,K56(j4n),20,36,0+,-379.990,4.101,8.84,8.81
19,37,56,K56(j4n),20,36,8+,-379.179,4.912,8.00,7.97
19,37,56,K56(j4n),20,36,6+,-379.026,5.065,6.78,6.76
19,37,56,K56(j4n),20,36,4+,-378.992,5.099,6.19,6.18
19,37,56,K56(j4n),20,36,4+,-378.937,5.154,5.91,5.92
19,37,56,K56(j4n),20,36,8+,-378.804,5.287,10.21,10.18
19,37,56,K56(j4n),20,36,4+,-378.794,5.297,6.44,6.46
19,37,56,K56(j4n),20,36,2+,-378.710,5.381,6.35,6.33
19,37,56,K56(j4n),20,36,6+,-378.504,5.587,7.29,7.26
19,37,56,K56(j4n),20,36,0+,-378.366,5.725,7.74,7.71
19,37,56,K56(j4n),20,36,2+,-377.919,6.172,7.41,7.39
19,37,56,K56(j4n),20,36,6+,-377.889,6.202,7.14,7.11
19,37,56,K56(j4n),20,36,4+,-377.781,6.310,7.53,7.52
19,37,56,K56(j4n),20,36,8+,-377.712,6.379,7.46,7.43
19,37,56,K56(j4n),20,36,6+,-377.236,6.855,6.75,6.71
19,37,56,K56(j4n),20,36,8+,-377.194,6.897,8.68,8.65
19,37,56,K56(j4n),20,36,4+,-377.103,6.988,6.30,6.32
19,37,56,K56(j4n),20,36,2+,-377.059,7.032,6.71,6.68
19,37,56,K56(j4n),20,36,0+,-376.941,7.150,7.74,7.71
19,37,56,K56(j4n),20,36,2+,-376.935,7.156,6.98,6.94
19,37,56,K56(j4n),20,36,4+,-376.766,7.325,6.63,6.60
19,37,56,K56(j4n),20,36,8+,-376.614,7.477,7.09,7.06
19,37,56,K56(j4n),20,36,6+,-376.591,7.500,7.60,7.57
19,37,56,K56(j4n),20,36,6+,-376.306,7.785,6.19,6.15
19,37,56,K56(j4n),20,36,0+,-376.114,7.977,8.05,8.01
19,37,56,K56(j4n),20,36,4+,-375.995,8.096,6.53,6.50
19,37,56,K56(j4n),20,36,2+,-375.965,8.126,6.64,6.61
19,37,56,K56(j4n),20,36,4+,-375.865,8.226,6.89,6.86
19,37,56,K56(j4n),20,36,6+,-375.791,8.300,8.26,8.23
19,37,56,K56(j4n),20,36,8+,-375.741,8.350,9.73,9.69
19,37,56,K56(j4n),20,36,8+,-375.676,8.415,8.64,8.60
19,37,56,K56(j4n),20,36,4+,-375.480,8.611,6.20,6.21
19,37,56,K56(j4n),20,36,8+,-375.399,8.692,7.91,7.88
19,37,56,K56(j4n),20,36,6+,-375.355,8.736,7.82,7.78
19,37,56,K56(j4n),20,36,4+,-375.282,8.809,6.05,6.06
19,37,56,K56(j4n),20,36,8+,-375.080,9.011,Inf,Inf
19,37,56,K56(j4n),20,36,4+,-374.919,9.172,6.85,6.85
19,37,56,K56(j4n),20,36,2+,-374.869,9.222,8.03,8.00
19,37,56,K56(j4n),20,36,6+,-374.772,9.319,8.29,8.25
19,37,56,K56(j4n),20,36,8+,-374.728,9.363,7.95,7.91
19,37,56,K56(j4n),20,36,8+,-374.612,9.479,9.55,9.51
19,37,56,K56(j4n),20,36,4+,-374.511,9.580,6.09,6.10
19,37,56,K56(j4n),20,36,2+,-374.507,9.584,8.49,8.46
19,37,56,K56(j4n),20,36,8+,-374.488,9.603,10.11,10.07
19,37,56,K56(j4n),20,36,6+,-374.329,9.762,7.53,7.49
19,37,56,K56(j4n),20,36,6+,-374.226,9.865,7.18,7.14
19,37,56,K56(j4n),20,36,2+,-374.080,10.011,8.08,8.03
19,37,56,K56(j4n),20,36,6+,-373.906,10.185,8.61,8.57
19,37,56,K56(j4n),20,36,8+,-373.781,10.310,11.95,11.91
19,37,56,K56(j4n),20,36,6+,-373.682,10.409,8.13,8.09
19,37,56,K56(j4n),20,36,2+,-373.653,10.438,8.25,8.22
19,37,56,K56(j4n),20,36,6+,-373.586,10.505,7.97,7.92
19,37,56,K56(j4n),20,36,2+,-373.395,10.696,8.07,8.04
19,37,56,K56(j4n),20,36,2+,-373.121,10.970,8.21,8.18
19,37,56,K56(j4n),20,36,2+,-371.958,12.133,8.65,8.62
19,37,56,K56(j4n),20,36,2+,-371.775,12.316,8.11,8.06
19,37,56,K56(j4n),20,36,2+,-371.461,12.630,9.80,9.76
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-383.070,1.021,8.54,8.52
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-382.750,1.341,7.34,7.35
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-381.573,2.518,9.36,9.33
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-381.030,3.061,6.81,6.80
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-380.682,3.409,6.70,6.68
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-380.524,3.567,9.03,9.00
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-379.581,4.510,5.60,5.57
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-379.179,4.912,6.28,6.26
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-379.026,5.065,6.22,6.20
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-378.992,5.099,8.66,8.62
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-378.937,5.154,8.99,8.95
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-378.804,5.287,6.83,6.83
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-378.794,5.297,8.18,8.15
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-378.504,5.587,7.92,7.89
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-378.435,5.656,7.23,7.19
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-378.034,6.057,5.48,5.45
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-377.889,6.202,7.64,7.61
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-377.781,6.310,8.74,8.70
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-377.712,6.379,5.64,5.62
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-377.236,6.855,6.81,6.78
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-377.211,6.880,6.34,6.31
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-377.194,6.897,7.00,7.01
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-377.103,6.988,8.46,8.42
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-376.766,7.325,8.92,8.88
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-376.614,7.477,5.88,5.89
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-376.591,7.500,7.66,7.64
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-376.443,7.648,8.06,8.02
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-376.306,7.785,7.90,7.87
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-376.121,7.970,7.86,7.82
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-375.996,8.095,9.06,9.02
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-375.995,8.096,9.37,9.33
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-375.865,8.226,9.22,9.18
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-375.791,8.300,7.17,7.14
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-375.741,8.350,6.74,6.73
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-375.676,8.415,6.42,6.42
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-375.661,8.430,6.89,6.86
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-375.480,8.611,8.77,8.73
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-375.399,8.692,6.97,6.98
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-375.355,8.736,7.28,7.23
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-375.282,8.809,8.80,8.76
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-375.080,9.011,7.50,7.49
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-374.925,9.166,8.47,8.44
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-374.919,9.172,9.10,9.05
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-374.772,9.319,6.81,6.76
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-374.745,9.346,8.51,8.46
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-374.728,9.363,7.08,7.06
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-374.612,9.479,7.07,7.08
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-374.557,9.534,8.86,8.81
19,37,56,K56(j8nEx.=0.09 MeV),20,36,4+,-374.511,9.580,8.30,8.25
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-374.488,9.603,7.23,7.20
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-374.329,9.762,8.72,8.68
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-374.226,9.865,8.27,8.22
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-374.082,10.009,7.17,7.12
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-373.968,10.123,7.76,7.71
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-373.906,10.185,7.97,7.93
19,37,56,K56(j8nEx.=0.09 MeV),20,36,8+,-373.781,10.310,7.64,7.64
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-373.682,10.409,7.98,7.93
19,37,56,K56(j8nEx.=0.09 MeV),20,36,6+,-373.586,10.505,7.59,7.56
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-373.511,10.580,10.36,10.32
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-373.472,10.619,8.79,8.75
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-373.321,10.770,8.22,8.17
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-372.921,11.170,7.91,7.87
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-372.825,11.266,7.61,7.56
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-372.326,11.765,7.85,7.79
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-372.139,11.952,8.60,8.54
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-371.863,12.228,8.22,8.16
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-371.574,12.517,7.96,7.90
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-371.542,12.549,8.59,8.53
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-371.314,12.777,7.72,7.66
19,37,56,K56(j8nEx.=0.09 MeV),20,36,10+,-371.140,12.951,7.31,7.25
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-371.086,13.005,7.69,7.63
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-370.978,13.113,7.63,7.57
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-370.533,13.558,8.03,7.96
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-370.251,13.840,8.55,8.48
19,37,56,K56(j8nEx.=0.09 MeV),20,36,12+,-369.762,14.329,7.84,7.77
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-383.070,1.021,7.85,7.83
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-382.750,1.341,7.12,7.10
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-381.573,2.518,6.44,6.41
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-381.030,3.061,6.86,6.83
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-380.956,3.135,8.84,8.81
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-380.682,3.409,6.21,6.22
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-380.524,3.567,6.55,6.53
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-379.581,4.510,7.50,7.47
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-379.179,4.912,7.10,7.07
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-379.026,5.065,6.27,6.24
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-378.992,5.099,8.33,8.29
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-378.937,5.154,7.74,7.71
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-378.804,5.287,6.32,6.29
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-378.794,5.297,6.37,6.35
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-378.710,5.381,8.11,8.07
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-378.504,5.587,5.79,5.78
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-378.034,6.057,8.38,8.34
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-377.919,6.172,8.49,8.45
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-377.889,6.202,7.28,7.26
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-377.781,6.310,7.54,7.51
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-377.712,6.379,6.19,6.16
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-377.236,6.855,6.55,6.52
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-377.211,6.880,10.02,9.97
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-377.194,6.897,6.58,6.55
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-377.103,6.988,7.43,7.40
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-377.059,7.032,8.49,8.44
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-376.935,7.156,7.96,7.91
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-376.766,7.325,6.46,6.43
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-376.614,7.477,6.93,6.88
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-376.591,7.500,7.40,7.41
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-376.306,7.785,6.12,6.10
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-376.121,7.970,10.76,10.71
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-375.995,8.096,7.44,7.39
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-375.965,8.126,7.80,7.75
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-375.865,8.226,7.72,7.67
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-375.791,8.300,7.64,7.63
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-375.741,8.350,7.63,7.57
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-375.676,8.415,7.26,7.22
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-375.661,8.430,10.93,10.88
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-375.480,8.611,7.56,7.53
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-375.399,8.692,7.76,7.71
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-375.355,8.736,6.89,6.88
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-375.282,8.809,7.38,7.34
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-375.080,9.011,9.42,9.37
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-374.925,9.166,10.82,10.77
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-374.919,9.172,7.21,7.17
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-374.869,9.222,9.99,9.94
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-374.772,9.319,6.53,6.54
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-374.728,9.363,7.05,6.99
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-374.612,9.479,7.52,7.46
19,37,56,K56(j6nEx.=0.20 MeV),20,36,4+,-374.511,9.580,7.66,7.60
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-374.507,9.584,10.96,10.91
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-374.488,9.603,6.76,6.71
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-374.329,9.762,7.30,7.25
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-374.226,9.865,6.89,6.88
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-374.082,10.009,9.56,9.51
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-374.080,10.011,8.28,8.23
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-373.968,10.123,10.31,10.25
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-373.906,10.185,8.00,8.01
19,37,56,K56(j6nEx.=0.20 MeV),20,36,8+,-373.781,10.310,9.18,9.12
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-373.682,10.409,7.53,7.52
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-373.653,10.438,8.92,8.86
19,37,56,K56(j6nEx.=0.20 MeV),20,36,6+,-373.586,10.505,8.35,8.30
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-373.511,10.580,9.05,8.99
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-373.395,10.696,11.07,11.01
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-373.321,10.770,8.16,8.10
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-373.121,10.970,10.49,10.43
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-372.921,11.170,8.72,8.66
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-372.139,11.952,7.74,7.68
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-371.958,12.133,9.48,9.42
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-371.863,12.228,8.03,7.96
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-371.775,12.316,9.70,9.63
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-371.542,12.549,7.95,7.88
19,37,56,K56(j6nEx.=0.20 MeV),20,36,2+,-371.461,12.630,8.63,8.56
19,37,56,K56(j6nEx.=0.20 MeV),20,36,10+,-371.140,12.951,9.06,8.99
19,38,57,K57(j3p),20,37,5-,-384.363,0.000,6.87,6.85
19,38,57,K57(j3p),20,37,3-,-383.916,0.447,6.85,6.83
19,38,57,K57(j3p),20,37,1-,-382.806,1.557,8.17,8.14
19,38,57,K57(j3p),20,37,7-,-382.384,1.979,7.97,7.93
19,38,57,K57(j3p),20,37,3-,-382.202,2.161,7.44,7.44
19,38,57,K57(j3p),20,37,5-,-381.647,2.716,7.20,7.17
19,38,57,K57(j3p),20,37,3-,-380.708,3.655,6.46,6.47
19,38,57,K57(j3p),20,37,5-,-380.440,3.923,7.73,7.70
19,38,57,K57(j3p),20,37,1-,-380.133,4.230,6.10,6.07
19,38,57,K57(j3p),20,37,7-,-380.048,4.315,8.82,8.79
19,38,57,K57(j3p),20,37,5-,-379.726,4.637,6.79,6.76
19,38,57,K57(j3p),20,37,3-,-379.378,4.985,7.01,7.02
19,38,57,K57(j3p),20,37,5-,-379.316,5.047,6.85,6.82
19,38,57,K57(j3p),20,37,7-,-379.057,5.306,7.64,7.60
19,38,57,K57(j3p),20,37,3-,-378.888,5.475,6.39,6.36
19,38,57,K57(j3p),20,37,7-,-378.537,5.826,9.50,9.46
19,38,57,K57(j3p),20,37,5-,-378.323,6.040,5.88,5.85
19,38,57,K57(j3p),20,37,1-,-378.242,6.121,6.09,6.06
19,38,57,K57(j3p),20,37,7-,-377.729,6.634,9.36,9.32
19,38,57,K57(j3p),20,37,5-,-377.294,7.069,6.14,6.11
19,38,57,K57(j3p),20,37,5-,-376.399,7.964,6.39,6.34
19,38,57,K57(j3p),20,37,1-,-376.019,8.344,7.32,7.27
19,38,57,K57(j3p),20,37,1-,-375.832,8.531,6.89,6.84
19,38,57,K57(j3p),20,37,5-,-375.596,8.767,6.70,6.65
19,38,57,K57(j3p),20,37,5-,-375.423,8.940,7.38,7.34
19,38,57,K57(j3p),20,37,5-,-375.322,9.041,6.71,6.65
19,38,57,K57(j3p),20,37,5-,-375.219,9.144,6.79,6.74
19,38,57,K57(j3p),20,37,1-,-374.752,9.611,6.75,6.69
19,38,57,K57(j3p),20,37,5-,-374.731,9.632,8.29,8.26
19,38,57,K57(j3p),20,37,1-,-373.523,10.840,7.48,7.43
19,38,57,K57(j3p),20,37,5-,-373.276,11.087,7.75,7.72
19,38,57,K57(j3p),20,37,1-,-373.057,11.306,7.54,7.50
19,38,57,K57(j3p),20,37,5-,-372.572,11.791,7.48,7.43
19,38,57,K57(j3p),20,37,1-,-371.844,12.519,9.16,9.09
19,38,57,K57(j3p),20,37,1-,-368.999,15.364,8.83,8.73
19,38,57,K57(j3p),20,37,1-,-367.972,16.391,9.04,8.92
19,38,57,K57(j3p),20,37,1-,-365.970,18.393,9.52,9.47
